CREATED_DATE,SPECIES,LATITUDE,LONGITUDE,Location
07/09/2018 07:50:00 AM,EASTERN GREY KANGAROO,-35.38175713,149.2006682,POINT (149.2006682 -35.38175713)
07/29/2019 03:48:00 PM,EASTERN GREY KANGAROO,-35.32202145,149.088627,POINT (149.088627 -35.32202145)
12/22/2021 08:25:00 AM,EASTERN GREY KANGAROO,-35.28608812,149.1270836,POINT (149.1270836 -35.28608812)
07/19/2018 09:03:00 AM,EASTERN GREY KANGAROO,-35.15725227,149.1798323,POINT (149.1798323 -35.15725227)
09/23/2019 06:27:00 PM,EASTERN GREY KANGAROO,-35.16241963,149.1440469,POINT (149.1440469 -35.16241963)
03/26/2016 08:29:00 AM,EASTERN GREY KANGAROO,-35.36250236,149.0666351,POINT (149.0666351 -35.36250236)
11/21/2016 12:32:00 PM,RED BELLIED BLACK,-35.19930927,149.0852193,POINT (149.0852193 -35.19930927)
01/21/2017 06:44:00 AM,EASTERN GREY KANGAROO,-35.3893466,149.1261962,POINT (149.1261962 -35.3893466)
09/25/2017 09:00:00 AM,EASTERN GREY KANGAROO,-35.32359634,149.1861068,POINT (149.1861068 -35.32359634)
02/13/2017 05:17:00 PM,BROWN SNAKE,-35.27714717,149.0633061,POINT (149.0633061 -35.27714717)
06/05/2019 08:01:00 AM,EASTERN GREY KANGAROO,-35.15413153,149.1390304,POINT (149.1390304 -35.15413153)
08/06/2019 01:06:00 AM,EASTERN GREY KANGAROO,-35.18135655,149.1462177,POINT (149.1462177 -35.18135655)
06/30/2016 01:45:00 PM,EASTERN GREY KANGAROO,-35.3326336,149.0541357,POINT (149.0541357 -35.3326336)
04/21/2016 09:21:00 PM,EASTERN GREY KANGAROO,-35.23344411,149.1666565,POINT (149.1666565 -35.23344411)
09/06/2019 12:33:00 PM,EASTERN GREY KANGAROO,-35.41287844,149.1448317,POINT (149.1448317 -35.41287844)
08/15/2021 10:47:00 AM,EASTERN GREY KANGAROO,-35.32257418,149.0309729,POINT (149.0309729 -35.32257418)
08/10/2016 10:15:00 AM,EASTERN GREY KANGAROO,-35.43515672,149.125564,POINT (149.125564 -35.43515672)
07/11/2018 10:17:00 AM,EASTERN GREY KANGAROO,-35.26812278,148.9959187,POINT (148.9959187 -35.26812278)
02/28/2018 07:53:00 AM,EASTERN GREY KANGAROO,-35.2829996,148.9969682,POINT (148.9969682 -35.2829996)
02/23/2020 09:48:00 AM,EASTERN GREY KANGAROO,-35.28306663,149.1612592,POINT (149.1612592 -35.28306663)
02/18/2017 08:12:00 PM,EASTERN GREY KANGAROO,-35.25112151,149.0686308,POINT (149.0686308 -35.25112151)
08/16/2019 09:33:00 AM,EASTERN GREY KANGAROO,-35.29308275,149.1712984,POINT (149.1712984 -35.29308275)
04/03/2016 10:18:00 AM,OTHER,-35.34939039,149.0407195,POINT (149.0407195 -35.34939039)
04/17/2016 08:35:00 AM,EASTERN GREY KANGAROO,-35.25031244,149.1674614,POINT (149.1674614 -35.25031244)
11/14/2022 07:30:00 PM,EASTERN GREY KANGAROO,-35.32821127,149.0441525,POINT (149.0441525 -35.32821127)
02/17/2019 09:16:00 AM,EASTERN GREY KANGAROO,-35.37983792,149.0537534,POINT (149.0537534 -35.37983792)
05/25/2016 07:24:00 AM,EASTERN GREY KANGAROO,-35.44386125,149.1017017,POINT (149.1017017 -35.44386125)
08/28/2016 12:12:00 PM,EASTERN GREY KANGAROO,-35.38336407,149.0955064,POINT (149.0955064 -35.38336407)
05/06/2018 02:02:00 PM,Other,-35.28591051,149.1963987,POINT (149.1963987 -35.28591051)
02/27/2017 08:14:00 AM,EASTERN GREY KANGAROO,-35.347576,149.1162445,POINT (149.1162445 -35.347576)
08/25/2018 07:34:00 PM,EASTERN GREY KANGAROO,-35.39750067,149.125404,POINT (149.125404 -35.39750067)
01/17/2018 12:34:00 PM,EASTERN GREY KANGAROO,-35.26835688,149.1531257,POINT (149.1531257 -35.26835688)
09/23/2019 12:20:00 PM,EASTERN GREY KANGAROO,-35.24059635,149.1113007,POINT (149.1113007 -35.24059635)
02/18/2017 03:19:00 PM,EASTERN GREY KANGAROO,-35.34054542,149.1149575,POINT (149.1149575 -35.34054542)
11/02/2017 05:53:00 AM,EASTERN GREY KANGAROO,-35.39636365,149.1977207,POINT (149.1977207 -35.39636365)
06/07/2018 08:47:00 AM,EASTERN GREY KANGAROO,-35.18157163,149.133239,POINT (149.133239 -35.18157163)
04/16/2019 05:26:00 AM,EASTERN GREY KANGAROO,-35.3287724,149.0636019,POINT (149.0636019 -35.3287724)
02/07/2017 11:09:00 AM,EASTERN GREY KANGAROO,-35.38064932,149.1024251,POINT (149.1024251 -35.38064932)
11/27/2019 04:56:00 AM,EASTERN GREY KANGAROO,-35.38490129,149.1161625,POINT (149.1161625 -35.38490129)
08/08/2018 05:09:00 PM,EASTERN GREY KANGAROO,-35.37630823,149.1457162,POINT (149.1457162 -35.37630823)
06/02/2016 01:17:00 PM,EASTERN GREY KANGAROO,-35.38379366,149.0811958,POINT (149.0811958 -35.38379366)
01/01/2023 09:18:00 PM,EASTERN GREY KANGAROO,-35.45658742,149.095839,POINT (149.095839 -35.45658742)
01/06/2018 12:20:00 PM,BROWN SNAKE,-35.29258822,149.1476532,POINT (149.1476532 -35.29258822)
01/28/2019 08:46:00 AM,EASTERN GREY KANGAROO,-35.27354364,149.0617233,POINT (149.0617233 -35.27354364)
03/03/2021 08:31:00 AM,EASTERN GREY KANGAROO,-35.27890145,149.0822156,POINT (149.0822156 -35.27890145)
06/05/2019 05:31:00 AM,EASTERN GREY KANGAROO,-35.23131369,149.0816386,POINT (149.0816386 -35.23131369)
06/27/2016 12:40:00 PM,EASTERN GREY KANGAROO,-35.38370233,149.043176,POINT (149.043176 -35.38370233)
05/10/2018 10:00:00 AM,EASTERN GREY KANGAROO,-35.3733672,149.1371365,POINT (149.1371365 -35.3733672)
03/11/2020 08:12:00 AM,EASTERN GREY KANGAROO,-35.26273693,149.1506432,POINT (149.1506432 -35.26273693)
07/19/2016 07:02:00 PM,EASTERN GREY KANGAROO,-35.36991183,149.0501601,POINT (149.0501601 -35.36991183)
07/11/2020 09:51:00 AM,EASTERN GREY KANGAROO,-35.33889252,149.1264832,POINT (149.1264832 -35.33889252)
07/08/2018 09:48:00 AM,EASTERN GREY KANGAROO,-35.4538681,149.0992236,POINT (149.0992236 -35.4538681)
08/21/2019 08:38:00 AM,EASTERN GREY KANGAROO,-35.23189123,149.1959187,POINT (149.1959187 -35.23189123)
10/13/2019 07:52:00 AM,EASTERN GREY KANGAROO,-35.16643688,149.1397944,POINT (149.1397944 -35.16643688)
06/06/2018 03:19:00 AM,EASTERN GREY KANGAROO,-35.1816877,149.0770849,POINT (149.0770849 -35.1816877)
06/26/2020 06:22:00 PM,EASTERN GREY KANGAROO,-35.38711797,149.0627488,POINT (149.0627488 -35.38711797)
09/12/2019 08:48:00 AM,EASTERN GREY KANGAROO,-35.42850883,149.0746435,POINT (149.0746435 -35.42850883)
02/10/2023 08:18:00 AM,EASTERN GREY KANGAROO,-35.29790232,149.0902465,POINT (149.0902465 -35.29790232)
10/31/2019 07:34:00 AM,EASTERN GREY KANGAROO,-35.3909046,149.0389934,POINT (149.0389934 -35.3909046)
01/04/2018 08:41:00 AM,EASTERN GREY KANGAROO,-35.39437571,149.1118869,POINT (149.1118869 -35.39437571)
09/08/2018 08:51:00 AM,EASTERN GREY KANGAROO,-35.20545145,149.1692326,POINT (149.1692326 -35.20545145)
10/04/2017 05:59:00 AM,EASTERN GREY KANGAROO,-35.34688062,149.1312381,POINT (149.1312381 -35.34688062)
07/30/2017 09:37:00 AM,OTHER,-35.39637208,148.9507635,POINT (148.9507635 -35.39637208)
06/21/2018 07:48:00 PM,EASTERN GREY KANGAROO,-35.45676733,149.0326666,POINT (149.0326666 -35.45676733)
02/21/2018 06:56:00 AM,EASTERN GREY KANGAROO,-35.33083122,149.0817987,POINT (149.0817987 -35.33083122)
05/08/2021 10:19:00 AM,EASTERN GREY KANGAROO,-35.33957363,149.1235501,POINT (149.1235501 -35.33957363)
02/14/2020 10:54:00 AM,EASTERN GREY KANGAROO,-35.3477653,149.0715929,POINT (149.0715929 -35.3477653)
07/03/2018 01:25:00 PM,EASTERN GREY KANGAROO,-35.31671135,149.0752496,POINT (149.0752496 -35.31671135)
04/27/2018 06:57:00 AM,EASTERN GREY KANGAROO,-35.20150601,149.0646386,POINT (149.0646386 -35.20150601)
02/22/2017 09:11:00 AM,EASTERN GREY KANGAROO,-35.19795429,149.0739,POINT (149.0739 -35.19795429)
05/05/2016 10:03:00 AM,EASTERN GREY KANGAROO,-35.15800949,149.1442276,POINT (149.1442276 -35.15800949)
10/02/2019 09:35:00 AM,EASTERN GREY KANGAROO,-35.18089822,149.1450865,POINT (149.1450865 -35.18089822)
07/29/2019 03:48:00 PM,EASTERN GREY KANGAROO,-35.16020105,149.1523168,POINT (149.1523168 -35.16020105)
08/01/2016 08:45:00 PM,EASTERN GREY KANGAROO,-35.17788359,149.146146,POINT (149.146146 -35.17788359)
06/08/2021 08:10:00 AM,EASTERN GREY KANGAROO,-35.32946938,149.1225276,POINT (149.1225276 -35.32946938)
10/17/2016 09:19:00 AM,EASTERN GREY KANGAROO,-35.26947534,149.0824699,POINT (149.0824699 -35.26947534)
05/27/2016 10:13:00 PM,EASTERN GREY KANGAROO,-35.45933176,149.0952475,POINT (149.0952475 -35.45933176)
03/16/2019 10:03:00 AM,EASTERN GREY KANGAROO,-35.24352515,149.1190966,POINT (149.1190966 -35.24352515)
09/23/2017 09:14:00 AM,EASTERN GREY KANGAROO,-35.38891753,149.147792,POINT (149.147792 -35.38891753)
09/02/2021 01:55:00 PM,EASTERN GREY KANGAROO,-35.38186153,149.1712023,POINT (149.1712023 -35.38186153)
07/29/2016 07:58:00 PM,EASTERN GREY KANGAROO,-35.41333232,149.120049,POINT (149.120049 -35.41333232)
01/22/2017 10:27:00 AM,EASTERN GREY KANGAROO,-35.37162945,149.131698,POINT (149.131698 -35.37162945)
06/21/2020 08:40:00 PM,EASTERN GREY KANGAROO,-35.4094227,149.1449229,POINT (149.1449229 -35.4094227)
08/09/2017 12:45:00 AM,EASTERN GREY KANGAROO,-35.23421271,149.0893849,POINT (149.0893849 -35.23421271)
11/26/2019 10:07:00 AM,EASTERN GREY KANGAROO,-35.2831633,149.1592655,POINT (149.1592655 -35.2831633)
08/15/2017 10:15:00 PM,EASTERN GREY KANGAROO,-35.37403842,149.0751288,POINT (149.0751288 -35.37403842)
05/16/2018 03:09:00 PM,EASTERN GREY KANGAROO,-35.27095857,149.1287335,POINT (149.1287335 -35.27095857)
08/22/2017 06:28:00 AM,EASTERN GREY KANGAROO,-35.29250712,149.2631634,POINT (149.2631634 -35.29250712)
07/12/2016 04:32:00 PM,EASTERN GREY KANGAROO,-35.43330344,149.1263924,POINT (149.1263924 -35.43330344)
07/12/2018 08:07:00 AM,EASTERN GREY KANGAROO,-35.39557216,149.0754494,POINT (149.0754494 -35.39557216)
08/30/2021 10:08:00 AM,EASTERN GREY KANGAROO,-35.32698025,149.0066377,POINT (149.0066377 -35.32698025)
08/30/2016 11:18:00 AM,WALLAROO,-35.37619447,149.1187621,POINT (149.1187621 -35.37619447)
09/07/2019 04:49:00 PM,EASTERN GREY KANGAROO,-35.32719859,149.0285368,POINT (149.0285368 -35.32719859)
12/15/2016 06:53:00 AM,EASTERN GREY KANGAROO,-35.35089922,149.1048887,POINT (149.1048887 -35.35089922)
01/04/2019 08:04:00 PM,EASTERN GREY KANGAROO,-35.32759065,149.100328,POINT (149.100328 -35.32759065)
07/29/2016 08:25:00 AM,EASTERN GREY KANGAROO,-35.35141308,149.0993279,POINT (149.0993279 -35.35141308)
11/28/2017 11:05:00 AM,EASTERN GREY KANGAROO,-35.16523788,149.050509,POINT (149.050509 -35.16523788)
01/15/2017 07:44:00 AM,EASTERN GREY KANGAROO,-35.3558518,149.0748172,POINT (149.0748172 -35.3558518)
11/06/2019 11:48:00 AM,EASTERN GREY KANGAROO,-35.24322914,149.0281714,POINT (149.0281714 -35.24322914)
03/29/2022 09:45:00 AM,EASTERN GREY KANGAROO,-35.52095353,149.144886,POINT (149.144886 -35.52095353)
06/05/2016 09:07:00 AM,EASTERN GREY KANGAROO,-35.26684819,149.0746372,POINT (149.0746372 -35.26684819)
11/23/2018 11:07:00 PM,EASTERN GREY KANGAROO,-35.35243298,149.1578972,POINT (149.1578972 -35.35243298)
07/12/2016 04:32:00 PM,EASTERN GREY KANGAROO,-35.4100363,149.1446097,POINT (149.1446097 -35.4100363)
08/06/2018 10:50:00 AM,EASTERN GREY KANGAROO,-35.26913243,149.1410981,POINT (149.1410981 -35.26913243)
01/01/2021 08:05:00 AM,EASTERN GREY KANGAROO,-35.23195122,149.1212044,POINT (149.1212044 -35.23195122)
07/12/2016 04:32:00 PM,EASTERN GREY KANGAROO,-35.36568125,149.1122518,POINT (149.1122518 -35.36568125)
12/11/2022 06:16:00 AM,EASTERN GREY KANGAROO,-35.21257413,149.1774456,POINT (149.1774456 -35.21257413)
08/13/2019 10:06:00 PM,EASTERN GREY KANGAROO,-35.32588737,149.0960467,POINT (149.0960467 -35.32588737)
08/12/2017 08:14:00 AM,EASTERN GREY KANGAROO,-35.43935145,149.087261,POINT (149.087261 -35.43935145)
01/02/2022 07:08:00 AM,EASTERN GREY KANGAROO,-35.31908628,149.0633579,POINT (149.0633579 -35.31908628)
06/04/2016 02:10:00 AM,EASTERN GREY KANGAROO,-35.331034,149.1114551,POINT (149.1114551 -35.331034)
08/09/2022 07:25:00 AM,EASTERN GREY KANGAROO,-35.41036286,149.0621426,POINT (149.0621426 -35.41036286)
08/17/2019 05:58:00 AM,EASTERN GREY KANGAROO,-35.24331702,149.1103265,POINT (149.1103265 -35.24331702)
10/15/2019 06:59:00 AM,EASTERN GREY KANGAROO,-35.21821276,149.0429724,POINT (149.0429724 -35.21821276)
12/10/2019 02:21:00 PM,EASTERN GREY KANGAROO,-35.20041598,149.0998754,POINT (149.0998754 -35.20041598)
08/05/2019 08:48:00 AM,EASTERN GREY KANGAROO,-35.35206587,149.0771978,POINT (149.0771978 -35.35206587)
07/18/2018 02:02:00 PM,EASTERN GREY KANGAROO,-35.2811924,149.0977148,POINT (149.0977148 -35.2811924)
11/24/2016 06:15:00 PM,EASTERN GREY KANGAROO,-35.2819833,149.1482971,POINT (149.1482971 -35.2819833)
08/05/2021 06:07:00 PM,EASTERN GREY KANGAROO,-35.33856147,149.1628232,POINT (149.1628232 -35.33856147)
10/28/2016 10:49:00 AM,WOMBAT,-35.45821371,149.075162,POINT (149.075162 -35.45821371)
08/04/2019 11:00:00 AM,EASTERN GREY KANGAROO,-35.39902693,149.1050142,POINT (149.1050142 -35.39902693)
11/08/2019 07:17:00 PM,EASTERN GREY KANGAROO,-35.39669645,149.1478028,POINT (149.1478028 -35.39669645)
11/03/2016 09:42:00 PM,EASTERN GREY KANGAROO,-35.22099305,149.2150893,POINT (149.2150893 -35.22099305)
02/21/2016 12:30:00 PM,EASTERN GREY KANGAROO,-35.34696021,149.1279008,POINT (149.1279008 -35.34696021)
02/27/2021 08:53:00 AM,EASTERN GREY KANGAROO,-35.1889252,149.0952278,POINT (149.0952278 -35.1889252)
06/14/2020 07:32:00 PM,EASTERN GREY KANGAROO,-35.3261558,149.1145424,POINT (149.1145424 -35.3261558)
02/04/2019 01:29:00 PM,BROWN SNAKE,-35.26147542,149.0770494,POINT (149.0770494 -35.26147542)
03/11/2018 07:03:00 AM,EASTERN GREY KANGAROO,-35.19794877,149.1165761,POINT (149.1165761 -35.19794877)
01/16/2023 06:18:00 AM,EASTERN GREY KANGAROO,-35.4214097,149.097238,POINT (149.097238 -35.4214097)
08/16/2016 02:55:00 PM,EASTERN GREY KANGAROO,-35.15959532,149.1525267,POINT (149.1525267 -35.15959532)
08/16/2019 12:55:00 PM,EASTERN GREY KANGAROO,-35.52492738,149.1434841,POINT (149.1434841 -35.52492738)
04/03/2018 12:53:00 PM,EASTERN GREY KANGAROO,-35.44350645,149.1665744,POINT (149.1665744 -35.44350645)
04/12/2016 07:50:00 PM,OTHER,-35.18385978,149.1498049,POINT (149.1498049 -35.18385978)
05/12/2016 02:04:00 PM,EASTERN GREY KANGAROO,-35.32784893,149.0951628,POINT (149.0951628 -35.32784893)
05/06/2019 07:31:00 PM,EASTERN GREY KANGAROO,-35.38492389,149.0949312,POINT (149.0949312 -35.38492389)
09/14/2019 11:37:00 AM,EASTERN GREY KANGAROO,-35.44303558,149.1298592,POINT (149.1298592 -35.44303558)
09/14/2018 08:23:00 AM,EASTERN GREY KANGAROO,-35.18655858,149.1470255,POINT (149.1470255 -35.18655858)
05/27/2022 12:04:00 PM,EASTERN GREY KANGAROO,-35.18732148,149.0464512,POINT (149.0464512 -35.18732148)
03/30/2022 08:09:00 AM,OTHER,-35.41382347,149.1037798,POINT (149.1037798 -35.41382347)
08/25/2017 11:12:00 AM,EASTERN GREY KANGAROO,-35.42769673,149.1078127,POINT (149.1078127 -35.42769673)
12/12/2022 11:02:00 AM,EASTERN GREY KANGAROO,-35.1837532,149.1139293,POINT (149.1139293 -35.1837532)
07/24/2019 12:25:00 PM,EASTERN GREY KANGAROO,-35.17405174,149.061979,POINT (149.061979 -35.17405174)
06/20/2017 03:49:00 PM,EASTERN GREY KANGAROO,-35.3104313,149.0989326,POINT (149.0989326 -35.3104313)
10/14/2016 08:04:00 PM,EASTERN GREY KANGAROO,-35.24455764,149.0753627,POINT (149.0753627 -35.24455764)
08/07/2019 10:22:00 AM,EASTERN GREY KANGAROO,-35.18237262,149.1500329,POINT (149.1500329 -35.18237262)
04/27/2021 07:21:00 AM,EASTERN GREY KANGAROO,-35.18947425,149.120824,POINT (149.120824 -35.18947425)
05/01/2018 03:09:00 PM,EASTERN GREY KANGAROO,-35.2689837,149.1339246,POINT (149.1339246 -35.2689837)
08/23/2017 08:52:00 AM,EASTERN GREY KANGAROO,-35.44515918,149.0788795,POINT (149.0788795 -35.44515918)
08/16/2021 11:43:00 PM,EASTERN GREY KANGAROO,-35.28912889,149.1742054,POINT (149.1742054 -35.28912889)
06/26/2016 12:52:00 PM,EASTERN GREY KANGAROO,-35.39197784,149.1027652,POINT (149.1027652 -35.39197784)
05/20/2020 04:16:00 PM,EASTERN GREY KANGAROO,-35.41620661,149.0740948,POINT (149.0740948 -35.41620661)
07/12/2016 04:32:00 PM,EASTERN GREY KANGAROO,-35.22419743,149.0621159,POINT (149.0621159 -35.22419743)
10/28/2018 05:12:00 PM,WOMBAT,-35.235075,149.0131647,POINT (149.0131647 -35.235075)
08/22/2021 11:30:00 AM,EASTERN GREY KANGAROO,-35.27406441,149.0759195,POINT (149.0759195 -35.27406441)
02/06/2020 09:57:00 AM,WALLABY,-35.2099771,149.1088937,POINT (149.1088937 -35.2099771)
01/06/2018 08:22:00 AM,EASTERN GREY KANGAROO,-35.21528485,149.2120987,POINT (149.2120987 -35.21528485)
05/02/2021 10:10:00 AM,EASTERN GREY KANGAROO,-35.28548403,149.0932089,POINT (149.0932089 -35.28548403)
07/04/2020 10:19:00 AM,EASTERN GREY KANGAROO,-35.23552573,149.0782265,POINT (149.0782265 -35.23552573)
05/19/2016 04:27:00 PM,EASTERN GREY KANGAROO,-35.35107586,149.1405779,POINT (149.1405779 -35.35107586)
07/18/2016 10:24:00 AM,EASTERN GREY KANGAROO,-35.28333739,149.1534738,POINT (149.1534738 -35.28333739)
10/19/2021 01:03:00 PM,EASTERN GREY KANGAROO,-35.23800013,149.194153,POINT (149.194153 -35.23800013)
04/11/2018 09:20:00 AM,EASTERN GREY KANGAROO,-35.21307643,149.0627745,POINT (149.0627745 -35.21307643)
06/16/2018 09:31:00 AM,WALLAROO,-35.39492787,149.1412035,POINT (149.1412035 -35.39492787)
04/26/2022 02:17:00 PM,EASTERN GREY KANGAROO,-35.43138173,149.0784309,POINT (149.0784309 -35.43138173)
01/18/2020 07:14:00 AM,EASTERN GREY KANGAROO,-35.41281354,149.123702,POINT (149.123702 -35.41281354)
06/16/2021 09:02:00 AM,EASTERN GREY KANGAROO,-35.3112588,149.0230504,POINT (149.0230504 -35.3112588)
11/30/2022 09:58:00 AM,EASTERN GREY KANGAROO,-35.21203641,149.1761626,POINT (149.1761626 -35.21203641)
09/30/2017 09:17:00 AM,EASTERN GREY KANGAROO,-35.28081595,149.1116959,POINT (149.1116959 -35.28081595)
12/10/2017 08:58:00 AM,EASTERN GREY KANGAROO,-35.2583595,149.0620394,POINT (149.0620394 -35.2583595)
05/04/2018 08:26:00 AM,EASTERN GREY KANGAROO,-35.36809215,149.1653842,POINT (149.1653842 -35.36809215)
02/11/2020 10:58:00 PM,EASTERN GREY KANGAROO,-35.15587326,149.1424408,POINT (149.1424408 -35.15587326)
05/21/2017 06:39:00 PM,EASTERN GREY KANGAROO,-35.21377442,149.0610266,POINT (149.0610266 -35.21377442)
09/26/2016 10:34:00 AM,EASTERN GREY KANGAROO,-35.32632554,149.2388573,POINT (149.2388573 -35.32632554)
08/05/2017 08:23:00 AM,EASTERN GREY KANGAROO,-35.24146919,149.1963848,POINT (149.1963848 -35.24146919)
07/31/2018 10:42:00 AM,EASTERN GREY KANGAROO,-35.37793993,149.1670759,POINT (149.1670759 -35.37793993)
09/07/2017 09:22:00 AM,EASTERN GREY KANGAROO,-35.4253133,149.1076719,POINT (149.1076719 -35.4253133)
04/16/2020 09:25:00 AM,EASTERN GREY KANGAROO,-35.2600423,149.1046054,POINT (149.1046054 -35.2600423)
04/21/2018 06:53:00 AM,EASTERN GREY KANGAROO,-35.27155415,149.0757706,POINT (149.0757706 -35.27155415)
12/31/2022 07:44:00 AM,EASTERN GREY KANGAROO,-35.18258674,149.2593944,POINT (149.2593944 -35.18258674)
07/31/2017 09:32:00 PM,EASTERN GREY KANGAROO,-35.38228405,149.1517308,POINT (149.1517308 -35.38228405)
07/16/2020 06:41:00 PM,EASTERN GREY KANGAROO,-35.33018801,149.2355261,POINT (149.2355261 -35.33018801)
08/20/2018 09:25:00 AM,EASTERN GREY KANGAROO,-35.26909152,149.0749053,POINT (149.0749053 -35.26909152)
02/21/2019 11:03:00 AM,BRUSHTAIL POSSUM,-35.305018,149.1345162,POINT (149.1345162 -35.305018)
11/24/2019 07:05:00 PM,WOMBAT,-35.53012357,149.0657592,POINT (149.0657592 -35.53012357)
04/10/2020 11:34:00 AM,EASTERN GREY KANGAROO,-35.29353422,149.0732208,POINT (149.0732208 -35.29353422)
07/12/2016 04:32:00 PM,EASTERN GREY KANGAROO,-35.3989659,149.1522313,POINT (149.1522313 -35.3989659)
01/23/2016 02:32:00 PM,EASTERN GREY KANGAROO,-35.39623857,149.1553954,POINT (149.1553954 -35.39623857)
01/31/2022 10:20:00 AM,EASTERN GREY KANGAROO,-35.29194903,149.0739546,POINT (149.0739546 -35.29194903)
08/03/2018 09:22:00 AM,EASTERN GREY KANGAROO,-35.3992395,149.0793001,POINT (149.0793001 -35.3992395)
01/26/2023 10:43:00 AM,EASTERN GREY KANGAROO,-35.20536661,149.0999853,POINT (149.0999853 -35.20536661)
04/09/2016 08:55:00 AM,EASTERN GREY KANGAROO,-35.27006907,149.1306469,POINT (149.1306469 -35.27006907)
02/24/2017 09:47:00 AM,EASTERN GREY KANGAROO,-35.26442617,149.0636851,POINT (149.0636851 -35.26442617)
06/18/2018 06:55:00 PM,EASTERN GREY KANGAROO,-35.44562788,149.0981316,POINT (149.0981316 -35.44562788)
10/11/2018 09:30:00 AM,EASTERN GREY KANGAROO,-35.2763394,149.1649284,POINT (149.1649284 -35.2763394)
01/30/2023 11:24:00 AM,EASTERN GREY KANGAROO,-35.38517699,149.1161132,POINT (149.1161132 -35.38517699)
06/13/2018 08:23:00 AM,EASTERN GREY KANGAROO,-35.22310427,149.1245919,POINT (149.1245919 -35.22310427)
04/09/2020 02:00:00 PM,EASTERN GREY KANGAROO,-35.26660681,149.0342561,POINT (149.0342561 -35.26660681)
07/13/2018 12:44:00 AM,EASTERN GREY KANGAROO,-35.44827381,149.1005261,POINT (149.1005261 -35.44827381)
01/20/2021 08:51:00 AM,EASTERN GREY KANGAROO,-35.36798926,149.0612062,POINT (149.0612062 -35.36798926)
02/27/2019 10:30:00 AM,EASTERN GREY KANGAROO,-35.22328572,149.0394929,POINT (149.0394929 -35.22328572)
03/15/2022 07:37:00 AM,RED NECKED WALLABY,-35.23013357,149.0805182,POINT (149.0805182 -35.23013357)
03/01/2022 12:09:00 PM,EASTERN GREY KANGAROO,-35.32609494,149.0961986,POINT (149.0961986 -35.32609494)
08/31/2017 10:41:00 AM,EASTERN GREY KANGAROO,-35.44777156,149.167408,POINT (149.167408 -35.44777156)
02/21/2018 10:53:00 AM,EASTERN GREY KANGAROO,-35.2842266,149.0923258,POINT (149.0923258 -35.2842266)
10/05/2020 04:26:00 AM,EASTERN GREY KANGAROO,-35.3120475,149.0620954,POINT (149.0620954 -35.3120475)
10/22/2016 08:42:00 AM,EASTERN GREY KANGAROO,-35.26382558,149.1467931,POINT (149.1467931 -35.26382558)
06/01/2019 02:58:00 PM,EASTERN GREY KANGAROO,-35.27679781,149.0820178,POINT (149.0820178 -35.27679781)
03/25/2017 05:33:00 PM,EASTERN GREY KANGAROO,-35.29587659,149.1459595,POINT (149.1459595 -35.29587659)
06/21/2021 07:28:00 AM,EASTERN GREY KANGAROO,-35.27727828,149.1627913,POINT (149.1627913 -35.27727828)
02/09/2020 08:36:00 AM,EASTERN GREY KANGAROO,-35.37979087,149.0757689,POINT (149.0757689 -35.37979087)
08/01/2019 07:52:00 PM,EASTERN GREY KANGAROO,-35.23491873,149.1661857,POINT (149.1661857 -35.23491873)
09/24/2017 08:20:00 AM,EASTERN GREY KANGAROO,-35.27280908,149.1953027,POINT (149.1953027 -35.27280908)
09/13/2022 04:50:00 PM,EASTERN GREY KANGAROO,-35.21901143,149.120301,POINT (149.120301 -35.21901143)
12/17/2022 08:38:00 AM,EASTERN GREY KANGAROO,-35.21080257,149.1903711,POINT (149.1903711 -35.21080257)
11/10/2018 12:23:00 PM,EASTERN GREY KANGAROO,-35.37324788,149.0631704,POINT (149.0631704 -35.37324788)
08/23/2022 09:30:00 PM,EASTERN GREY KANGAROO,-35.40516358,149.0643157,POINT (149.0643157 -35.40516358)
10/17/2016 09:36:00 AM,EASTERN GREY KANGAROO,-35.34754323,149.0518105,POINT (149.0518105 -35.34754323)
06/27/2018 08:19:00 PM,EASTERN GREY KANGAROO,-35.44493424,149.1245592,POINT (149.1245592 -35.44493424)
01/05/2020 05:12:00 PM,EASTERN GREY KANGAROO,-35.20065086,149.1671126,POINT (149.1671126 -35.20065086)
01/11/2018 10:14:00 AM,OTHER,-35.19821438,149.1221381,POINT (149.1221381 -35.19821438)
12/18/2017 07:53:00 AM,EASTERN GREY KANGAROO,-35.2282785,149.1372987,POINT (149.1372987 -35.2282785)
05/18/2021 01:54:00 PM,EASTERN GREY KANGAROO,-35.23711833,149.0767188,POINT (149.0767188 -35.23711833)
10/15/2018 06:05:00 AM,EASTERN GREY KANGAROO,-35.1786136,149.0591068,POINT (149.0591068 -35.1786136)
01/16/2019 08:18:00 AM,EASTERN GREY KANGAROO,-35.20637353,149.1948945,POINT (149.1948945 -35.20637353)
11/12/2017 11:11:00 PM,BRUSHTAIL POSSUM,-35.33749176,149.1348267,POINT (149.1348267 -35.33749176)
06/11/2016 12:08:00 AM,EASTERN GREY KANGAROO,-35.24960534,149.1634583,POINT (149.1634583 -35.24960534)
06/21/2019 09:50:00 AM,EASTERN GREY KANGAROO,-35.41033531,149.1195794,POINT (149.1195794 -35.41033531)
06/30/2018 09:06:00 AM,EASTERN GREY KANGAROO,-35.26720085,149.1450161,POINT (149.1450161 -35.26720085)
